,item,itemLabel,NobelAPI,id,name_en,name_se,link,gender,awardYear,category,sameas,WD_Nobel,linkjson,linkhtml,wd
469,http://www.wikidata.org/entity/Q238731,Paul-Henri-Benjamin d'Estournelles de Constant,476,476,Paul Henri d'Estournelles de Constant,Paul Henri d'Estournelles de Constant,https://api.nobelprize.org/2/laureate/476,male,1909,Peace,"['https://www.wikidata.org/wiki/Q238731', ""https://en.wikipedia.org/wiki/Paul-Henri-Benjamin_d'Estournelles_de_Constant""]",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=476'>json</a>,<a href='https://www.nobelprize.org/laureate/476'>html</a>,<a href='http://www.wikidata.org/entity/Q238731'>Wikidata</a>
470,http://www.wikidata.org/entity/Q252420,International Peace Bureau,477,477,,,https://api.nobelprize.org/2/laureate/477,,1910,Peace,"['https://www.wikidata.org/wiki/Q252420', 'https://en.wikipedia.org/wiki/International_Peace_Bureau']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=477'>json</a>,<a href='https://www.nobelprize.org/laureate/477'>html</a>,<a href='http://www.wikidata.org/entity/Q252420'>Wikidata</a>
471,http://www.wikidata.org/entity/Q216872,Tobias Asser,478,478,Tobias Asser,Tobias Asser,https://api.nobelprize.org/2/laureate/478,male,1911,Peace,"['https://www.wikidata.org/wiki/Q216872', 'https://en.wikipedia.org/wiki/Tobias_Asser']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=478'>json</a>,<a href='https://www.nobelprize.org/laureate/478'>html</a>,<a href='http://www.wikidata.org/entity/Q216872'>Wikidata</a>
472,http://www.wikidata.org/entity/Q78488,Alfred Hermann Fried,479,479,Alfred Fried,Alfred Fried,https://api.nobelprize.org/2/laureate/479,male,1911,Peace,"['https://www.wikidata.org/wiki/Q78488', 'https://en.wikipedia.org/wiki/Alfred_Hermann_Fried']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=479'>json</a>,<a href='https://www.nobelprize.org/laureate/479'>html</a>,<a href='http://www.wikidata.org/entity/Q78488'>Wikidata</a>
473,http://www.wikidata.org/entity/Q220619,Elihu Root,480,480,Elihu Root,Elihu Root,https://api.nobelprize.org/2/laureate/480,male,1912,Peace,"['https://www.wikidata.org/wiki/Q220619', 'https://en.wikipedia.org/wiki/Elihu_Root']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=480'>json</a>,<a href='https://www.nobelprize.org/laureate/480'>html</a>,<a href='http://www.wikidata.org/entity/Q220619'>Wikidata</a>
474,http://www.wikidata.org/entity/Q190894,Henri La Fontaine,481,481,Henri La Fontaine,Henri La Fontaine,https://api.nobelprize.org/2/laureate/481,male,1913,Peace,"['https://www.wikidata.org/wiki/Q190894', 'https://en.wikipedia.org/wiki/Henri_La_Fontaine']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=481'>json</a>,<a href='https://www.nobelprize.org/laureate/481'>html</a>,<a href='http://www.wikidata.org/entity/Q190894'>Wikidata</a>
475,http://www.wikidata.org/entity/Q5987345,International Committee of the Red Cross,482,482,,,https://api.nobelprize.org/2/laureate/482,,1917,Peace,"['https://www.wikidata.org/wiki/Q5987345', 'https://en.wikipedia.org/wiki/International_Committee_of_the_Red_Cross']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=482'>json</a>,<a href='https://www.nobelprize.org/laureate/482'>html</a>,<a href='http://www.wikidata.org/entity/Q5987345'>Wikidata</a>
476,http://www.wikidata.org/entity/Q34296,Woodrow Wilson,483,483,Woodrow Wilson,Woodrow Wilson,https://api.nobelprize.org/2/laureate/483,male,1919,Peace,"['https://www.wikidata.org/wiki/Q34296', 'https://en.wikipedia.org/wiki/Woodrow_Wilson']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=483'>json</a>,<a href='https://www.nobelprize.org/laureate/483'>html</a>,<a href='http://www.wikidata.org/entity/Q34296'>Wikidata</a>
477,http://www.wikidata.org/entity/Q217706,Léon Bourgeois,484,484,Léon Bourgeois,Léon Bourgeois,https://api.nobelprize.org/2/laureate/484,male,1920,Peace,"['https://www.wikidata.org/wiki/Q217706', 'https://en.wikipedia.org/wiki/Léon_Bourgeois']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=484'>json</a>,<a href='https://www.nobelprize.org/laureate/484'>html</a>,<a href='http://www.wikidata.org/entity/Q217706'>Wikidata</a>
478,http://www.wikidata.org/entity/Q53620,Hjalmar Branting,485,485,Hjalmar Branting,Hjalmar Branting,https://api.nobelprize.org/2/laureate/485,male,1921,Peace,"['https://www.wikidata.org/wiki/Q53620', 'https://en.wikipedia.org/wiki/Hjalmar_Branting']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=485'>json</a>,<a href='https://www.nobelprize.org/laureate/485'>html</a>,<a href='http://www.wikidata.org/entity/Q53620'>Wikidata</a>
479,http://www.wikidata.org/entity/Q206446,Christian Lous Lange,486,486,Christian Lange,Christian Lange,https://api.nobelprize.org/2/laureate/486,male,1921,Peace,"['https://www.wikidata.org/wiki/Q206446', 'https://en.wikipedia.org/wiki/Christian_Lous_Lange']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=486'>json</a>,<a href='https://www.nobelprize.org/laureate/486'>html</a>,<a href='http://www.wikidata.org/entity/Q206446'>Wikidata</a>
480,http://www.wikidata.org/entity/Q72292,Fridtjof Nansen,487,487,Fridtjof Nansen,Fridtjof Nansen,https://api.nobelprize.org/2/laureate/487,male,1922,Peace,"['https://www.wikidata.org/wiki/Q72292', 'https://en.wikipedia.org/wiki/Fridtjof_Nansen']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=487'>json</a>,<a href='https://www.nobelprize.org/laureate/487'>html</a>,<a href='http://www.wikidata.org/entity/Q72292'>Wikidata</a>
481,http://www.wikidata.org/entity/Q188999,Austen Chamberlain,488,488,Sir Austen Chamberlain,Sir Austen Chamberlain,https://api.nobelprize.org/2/laureate/488,male,1925,Peace,"['https://www.wikidata.org/wiki/Q188999', 'https://en.wikipedia.org/wiki/Austen_Chamberlain']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=488'>json</a>,<a href='https://www.nobelprize.org/laureate/488'>html</a>,<a href='http://www.wikidata.org/entity/Q188999'>Wikidata</a>
482,http://www.wikidata.org/entity/Q184565,Charles G. Dawes,489,489,Charles G. Dawes,Charles G. Dawes,https://api.nobelprize.org/2/laureate/489,male,1925,Peace,"['https://www.wikidata.org/wiki/Q184565', 'https://en.wikipedia.org/wiki/Charles_G._Dawes']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=489'>json</a>,<a href='https://www.nobelprize.org/laureate/489'>html</a>,<a href='http://www.wikidata.org/entity/Q184565'>Wikidata</a>
483,http://www.wikidata.org/entity/Q179888,Aristide Briand,490,490,Aristide Briand,Aristide Briand,https://api.nobelprize.org/2/laureate/490,male,1926,Peace,"['https://www.wikidata.org/wiki/Q179888', 'https://en.wikipedia.org/wiki/Aristide_Briand']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=490'>json</a>,<a href='https://www.nobelprize.org/laureate/490'>html</a>,<a href='http://www.wikidata.org/entity/Q179888'>Wikidata</a>
484,http://www.wikidata.org/entity/Q103955,Gustav Stresemann,491,491,Gustav Stresemann,Gustav Stresemann,https://api.nobelprize.org/2/laureate/491,male,1926,Peace,"['https://www.wikidata.org/wiki/Q103955', 'https://en.wikipedia.org/wiki/Gustav_Stresemann']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=491'>json</a>,<a href='https://www.nobelprize.org/laureate/491'>html</a>,<a href='http://www.wikidata.org/entity/Q103955'>Wikidata</a>
485,http://www.wikidata.org/entity/Q273607,Ferdinand Buisson,492,492,Ferdinand Buisson,Ferdinand Buisson,https://api.nobelprize.org/2/laureate/492,male,1927,Peace,"['https://www.wikidata.org/wiki/Q273607', 'https://en.wikipedia.org/wiki/Ferdinand_Buisson']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=492'>json</a>,<a href='https://www.nobelprize.org/laureate/492'>html</a>,<a href='http://www.wikidata.org/entity/Q273607'>Wikidata</a>
486,http://www.wikidata.org/entity/Q76696,Ludwig Quidde,493,493,Ludwig Quidde,Ludwig Quidde,https://api.nobelprize.org/2/laureate/493,male,1927,Peace,"['https://www.wikidata.org/wiki/Q76696', 'https://en.wikipedia.org/wiki/Ludwig_Quidde']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=493'>json</a>,<a href='https://www.nobelprize.org/laureate/493'>html</a>,<a href='http://www.wikidata.org/entity/Q76696'>Wikidata</a>
487,http://www.wikidata.org/entity/Q193009,Frank B. Kellogg,494,494,Frank B. Kellogg,Frank B. Kellogg,https://api.nobelprize.org/2/laureate/494,male,1929,Peace,"['https://www.wikidata.org/wiki/Q193009', 'https://en.wikipedia.org/wiki/Frank_B._Kellogg']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=494'>json</a>,<a href='https://www.nobelprize.org/laureate/494'>html</a>,<a href='http://www.wikidata.org/entity/Q193009'>Wikidata</a>
488,http://www.wikidata.org/entity/Q159723,Nathan Söderblom,495,495,Nathan Söderblom,Nathan Söderblom,https://api.nobelprize.org/2/laureate/495,male,1930,Peace,"['https://www.wikidata.org/wiki/Q159723', 'https://en.wikipedia.org/wiki/Nathan_Söderblom']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=495'>json</a>,<a href='https://www.nobelprize.org/laureate/495'>html</a>,<a href='http://www.wikidata.org/entity/Q159723'>Wikidata</a>
489,http://www.wikidata.org/entity/Q180989,Jane Addams,496,496,Jane Addams,Jane Addams,https://api.nobelprize.org/2/laureate/496,female,1931,Peace,"['https://www.wikidata.org/wiki/Q180989', 'https://en.wikipedia.org/wiki/Jane_Addams']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=496'>json</a>,<a href='https://www.nobelprize.org/laureate/496'>html</a>,<a href='http://www.wikidata.org/entity/Q180989'>Wikidata</a>
490,http://www.wikidata.org/entity/Q271517,Nicholas Murray Butler,497,497,Nicholas Murray Butler,Nicholas Murray Butler,https://api.nobelprize.org/2/laureate/497,male,1931,Peace,"['https://www.wikidata.org/wiki/Q271517', 'https://en.wikipedia.org/wiki/Nicholas_Murray_Butler']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=497'>json</a>,<a href='https://www.nobelprize.org/laureate/497'>html</a>,<a href='http://www.wikidata.org/entity/Q271517'>Wikidata</a>
491,http://www.wikidata.org/entity/Q272224,Norman Angell,498,498,Sir Norman Angell,Sir Norman Angell,https://api.nobelprize.org/2/laureate/498,male,1933,Peace,"['https://www.wikidata.org/wiki/Q272224', 'https://en.wikipedia.org/wiki/Norman_Angell']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=498'>json</a>,<a href='https://www.nobelprize.org/laureate/498'>html</a>,<a href='http://www.wikidata.org/entity/Q272224'>Wikidata</a>
492,http://www.wikidata.org/entity/Q208665,Arthur Henderson,499,499,Arthur Henderson,Arthur Henderson,https://api.nobelprize.org/2/laureate/499,male,1934,Peace,"['https://www.wikidata.org/wiki/Q208665', 'https://en.wikipedia.org/wiki/Arthur_Henderson']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=499'>json</a>,<a href='https://www.nobelprize.org/laureate/499'>html</a>,<a href='http://www.wikidata.org/entity/Q208665'>Wikidata</a>
493,http://www.wikidata.org/entity/Q76358,Carl von Ossietzky,500,500,Carl von Ossietzky,Carl von Ossietzky,https://api.nobelprize.org/2/laureate/500,male,1935,Peace,"['https://www.wikidata.org/wiki/Q76358', 'https://en.wikipedia.org/wiki/Carl_von_Ossietzky']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=500'>json</a>,<a href='https://www.nobelprize.org/laureate/500'>html</a>,<a href='http://www.wikidata.org/entity/Q76358'>Wikidata</a>
494,http://www.wikidata.org/entity/Q193672,Carlos Saavedra Lamas,501,501,Carlos Saavedra Lamas,Carlos Saavedra Lamas,https://api.nobelprize.org/2/laureate/501,male,1936,Peace,"['https://www.wikidata.org/wiki/Q193672', 'https://en.wikipedia.org/wiki/Carlos_Saavedra_Lamas']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=501'>json</a>,<a href='https://www.nobelprize.org/laureate/501'>html</a>,<a href='http://www.wikidata.org/entity/Q193672'>Wikidata</a>
495,http://www.wikidata.org/entity/Q12702,Robert Cecil,502,502,"Robert Cecil, Viscount Cecil of Chelwood","Robert Cecil, Vicomte Cecil av Chelwood",https://api.nobelprize.org/2/laureate/502,male,1937,Peace,"['https://www.wikidata.org/wiki/Q12702', 'https://en.wikipedia.org/wiki/Robert_Cecil,_1st_Viscount_Cecil_of_Chelwood']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=502'>json</a>,<a href='https://www.nobelprize.org/laureate/502'>html</a>,<a href='http://www.wikidata.org/entity/Q12702'>Wikidata</a>
496,http://www.wikidata.org/entity/Q743558,Nansen International Office for Refugees,503,503,,,https://api.nobelprize.org/2/laureate/503,,1938,Peace,"['https://www.wikidata.org/wiki/Q743558', 'https://en.wikipedia.org/wiki/Nansen_International_Office_for_Refugees']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=503'>json</a>,<a href='https://www.nobelprize.org/laureate/503'>html</a>,<a href='http://www.wikidata.org/entity/Q743558'>Wikidata</a>
497,http://www.wikidata.org/entity/Q202979,Cordell Hull,505,505,Cordell Hull,Cordell Hull,https://api.nobelprize.org/2/laureate/505,male,1945,Peace,"['https://www.wikidata.org/wiki/Q202979', 'https://en.wikipedia.org/wiki/Cordell_Hull']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=505'>json</a>,<a href='https://www.nobelprize.org/laureate/505'>html</a>,<a href='http://www.wikidata.org/entity/Q202979'>Wikidata</a>
498,http://www.wikidata.org/entity/Q215139,Emily Greene Balch,506,506,Emily Greene Balch,Emily Greene Balch,https://api.nobelprize.org/2/laureate/506,female,1946,Peace,"['https://www.wikidata.org/wiki/Q215139', 'https://en.wikipedia.org/wiki/Emily_Greene_Balch']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=506'>json</a>,<a href='https://www.nobelprize.org/laureate/506'>html</a>,<a href='http://www.wikidata.org/entity/Q215139'>Wikidata</a>
499,http://www.wikidata.org/entity/Q159726,John Mott,507,507,John R. Mott,John R. Mott,https://api.nobelprize.org/2/laureate/507,male,1946,Peace,"['https://www.wikidata.org/wiki/Q159726', 'https://en.wikipedia.org/wiki/John_Mott']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=507'>json</a>,<a href='https://www.nobelprize.org/laureate/507'>html</a>,<a href='http://www.wikidata.org/entity/Q159726'>Wikidata</a>
500,http://www.wikidata.org/entity/Q677499,Quaker Peace and Social Witness,508,508,,,https://api.nobelprize.org/2/laureate/508,,1947,Peace,"['https://www.wikidata.org/wiki/Q677499', 'https://en.wikipedia.org/wiki/Quaker_Peace_and_Social_Witness']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=508'>json</a>,<a href='https://www.nobelprize.org/laureate/508'>html</a>,<a href='http://www.wikidata.org/entity/Q677499'>Wikidata</a>
501,http://www.wikidata.org/entity/Q464677,American Friends Service Committee,509,509,,,https://api.nobelprize.org/2/laureate/509,,1947,Peace,"['https://www.wikidata.org/wiki/Q464677', 'https://en.wikipedia.org/wiki/American_Friends_Service_Committee']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=509'>json</a>,<a href='https://www.nobelprize.org/laureate/509'>html</a>,<a href='http://www.wikidata.org/entity/Q464677'>Wikidata</a>
502,http://www.wikidata.org/entity/Q315143,"John Boyd Orr, 1st Baron Boyd-Orr",510,510,Lord Boyd Orr,Lord Boyd Orr,https://api.nobelprize.org/2/laureate/510,male,1949,Peace,"['https://www.wikidata.org/wiki/Q315143', 'https://en.wikipedia.org/wiki/John_Boyd_Orr,_1st_Baron_Boyd-Orr']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=510'>json</a>,<a href='https://www.nobelprize.org/laureate/510'>html</a>,<a href='http://www.wikidata.org/entity/Q315143'>Wikidata</a>
503,http://www.wikidata.org/entity/Q213500,Ralph Bunche,511,511,Ralph Bunche,Ralph Bunche,https://api.nobelprize.org/2/laureate/511,male,1950,Peace,"['https://www.wikidata.org/wiki/Q213500', 'https://en.wikipedia.org/wiki/Ralph_Bunche']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=511'>json</a>,<a href='https://www.nobelprize.org/laureate/511'>html</a>,<a href='http://www.wikidata.org/entity/Q213500'>Wikidata</a>
504,http://www.wikidata.org/entity/Q155415,Léon Jouhaux,512,512,Léon Jouhaux,Léon Jouhaux,https://api.nobelprize.org/2/laureate/512,male,1951,Peace,"['https://www.wikidata.org/wiki/Q155415', 'https://en.wikipedia.org/wiki/Léon_Jouhaux']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=512'>json</a>,<a href='https://www.nobelprize.org/laureate/512'>html</a>,<a href='http://www.wikidata.org/entity/Q155415'>Wikidata</a>
505,http://www.wikidata.org/entity/Q49325,Albert Schweitzer,513,513,Albert Schweitzer,Albert Schweitzer,https://api.nobelprize.org/2/laureate/513,male,1952,Peace,"['https://www.wikidata.org/wiki/Q49325', 'https://en.wikipedia.org/wiki/Albert_Schweitzer']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=513'>json</a>,<a href='https://www.nobelprize.org/laureate/513'>html</a>,<a href='http://www.wikidata.org/entity/Q49325'>Wikidata</a>
506,http://www.wikidata.org/entity/Q151414,George Marshall,514,514,George C. Marshall,George C. Marshall,https://api.nobelprize.org/2/laureate/514,male,1953,Peace,"['https://www.wikidata.org/wiki/Q151414', 'https://en.wikipedia.org/wiki/George_Marshall']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=514'>json</a>,<a href='https://www.nobelprize.org/laureate/514'>html</a>,<a href='http://www.wikidata.org/entity/Q151414'>Wikidata</a>
507,http://www.wikidata.org/entity/Q132551,United Nations High Commissioner for Refugees,515,515,,,https://api.nobelprize.org/2/laureate/515,,1954,Peace,"['https://www.wikidata.org/wiki/Q132551', 'https://en.wikipedia.org/wiki/United_Nations_High_Commissioner_for_Refugees']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=515'>json</a>,<a href='https://www.nobelprize.org/laureate/515'>html</a>,<a href='http://www.wikidata.org/entity/Q132551'>Wikidata</a>
508,http://www.wikidata.org/entity/Q128604,Lester B. Pearson,516,516,Lester Bowles Pearson,Lester Bowles Pearson,https://api.nobelprize.org/2/laureate/516,male,1957,Peace,"['https://www.wikidata.org/wiki/Q128604', 'https://en.wikipedia.org/wiki/Lester_B._Pearson']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=516'>json</a>,<a href='https://www.nobelprize.org/laureate/516'>html</a>,<a href='http://www.wikidata.org/entity/Q128604'>Wikidata</a>
509,http://www.wikidata.org/entity/Q158850,Dominique Pire,517,517,Georges Pire,Georges Pire,https://api.nobelprize.org/2/laureate/517,male,1958,Peace,"['https://www.wikidata.org/wiki/Q158850', 'https://en.wikipedia.org/wiki/Dominique_Pire']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=517'>json</a>,<a href='https://www.nobelprize.org/laureate/517'>html</a>,<a href='http://www.wikidata.org/entity/Q158850'>Wikidata</a>
510,http://www.wikidata.org/entity/Q211856,"Philip Noel-Baker, Baron Noel-Baker",518,518,Philip Noel-Baker,Philip Noel-Baker,https://api.nobelprize.org/2/laureate/518,male,1959,Peace,"['https://www.wikidata.org/wiki/Q211856', 'https://en.wikipedia.org/wiki/Philip_Noel-Baker,_Baron_Noel-Baker']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=518'>json</a>,<a href='https://www.nobelprize.org/laureate/518'>html</a>,<a href='http://www.wikidata.org/entity/Q211856'>Wikidata</a>
511,http://www.wikidata.org/entity/Q212955,Albert John Mvumbi Luthuli,519,519,Albert Luthuli,Albert Luthuli,https://api.nobelprize.org/2/laureate/519,male,1960,Peace,"['https://www.wikidata.org/wiki/Q212955', 'https://en.wikipedia.org/wiki/Albert_Lutuli']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=519'>json</a>,<a href='https://www.nobelprize.org/laureate/519'>html</a>,<a href='http://www.wikidata.org/entity/Q212955'>Wikidata</a>
512,http://www.wikidata.org/entity/Q1267,Dag Hammarskjöld,520,520,Dag Hammarskjöld,Dag Hammarskjöld,https://api.nobelprize.org/2/laureate/520,male,1961,Peace,"['https://www.wikidata.org/wiki/Q1267', 'https://en.wikipedia.org/wiki/Dag_Hammarskjöld']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=520'>json</a>,<a href='https://www.nobelprize.org/laureate/520'>html</a>,<a href='http://www.wikidata.org/entity/Q1267'>Wikidata</a>
513,http://www.wikidata.org/entity/Q5987345,International Committee of the Red Cross,523,523,,,https://api.nobelprize.org/2/laureate/523,,1963,Peace,"['https://www.wikidata.org/wiki/Q1069175', 'https://en.wikipedia.org/wiki/International_Federation_of_Red_Cross_and_Red_Crescent_Societies']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=523'>json</a>,<a href='https://www.nobelprize.org/laureate/523'>html</a>,<a href='http://www.wikidata.org/entity/Q5987345'>Wikidata</a>
514,http://www.wikidata.org/entity/Q8027,Martin Luther King Jr.,524,524,Martin Luther King Jr.,Martin Luther King Jr.,https://api.nobelprize.org/2/laureate/524,male,1964,Peace,"['https://www.wikidata.org/wiki/Q8027', 'https://en.wikipedia.org/wiki/Martin_Luther_King,_Jr.']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=524'>json</a>,<a href='https://www.nobelprize.org/laureate/524'>html</a>,<a href='http://www.wikidata.org/entity/Q8027'>Wikidata</a>
515,http://www.wikidata.org/entity/Q740308,UNICEF,525,525,,,https://api.nobelprize.org/2/laureate/525,,1965,Peace,"['https://www.wikidata.org/wiki/Q740308', 'https://en.wikipedia.org/wiki/UNICEF']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=525'>json</a>,<a href='https://www.nobelprize.org/laureate/525'>html</a>,<a href='http://www.wikidata.org/entity/Q740308'>Wikidata</a>
516,http://www.wikidata.org/entity/Q232873,René Cassin,526,526,René Cassin,René Cassin,https://api.nobelprize.org/2/laureate/526,male,1968,Peace,"['https://www.wikidata.org/wiki/Q232873', 'https://en.wikipedia.org/wiki/René_Cassin']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=526'>json</a>,<a href='https://www.nobelprize.org/laureate/526'>html</a>,<a href='http://www.wikidata.org/entity/Q232873'>Wikidata</a>
517,http://www.wikidata.org/entity/Q54129,International Labour Organization,527,527,,,https://api.nobelprize.org/2/laureate/527,,1969,Peace,"['https://www.wikidata.org/wiki/Q54129', 'https://en.wikipedia.org/wiki/International_Labour_Organization']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=527'>json</a>,<a href='https://www.nobelprize.org/laureate/527'>html</a>,<a href='http://www.wikidata.org/entity/Q54129'>Wikidata</a>
518,http://www.wikidata.org/entity/Q154824,Norman Borlaug,528,528,Norman Borlaug,Norman Borlaug,https://api.nobelprize.org/2/laureate/528,male,1970,Peace,"['https://www.wikidata.org/wiki/Q154824', 'https://en.wikipedia.org/wiki/Norman_Borlaug']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=528'>json</a>,<a href='https://www.nobelprize.org/laureate/528'>html</a>,<a href='http://www.wikidata.org/entity/Q154824'>Wikidata</a>
519,http://www.wikidata.org/entity/Q2514,Willy Brandt,529,529,Willy Brandt,Willy Brandt,https://api.nobelprize.org/2/laureate/529,male,1971,Peace,"['https://www.wikidata.org/wiki/Q2514', 'https://en.wikipedia.org/wiki/Willy_Brandt']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=529'>json</a>,<a href='https://www.nobelprize.org/laureate/529'>html</a>,<a href='http://www.wikidata.org/entity/Q2514'>Wikidata</a>
520,http://www.wikidata.org/entity/Q66107,Henry Kissinger,530,530,Henry Kissinger,Henry Kissinger,https://api.nobelprize.org/2/laureate/530,male,1973,Peace,"['https://www.wikidata.org/wiki/Q66107', 'https://en.wikipedia.org/wiki/Henry_Kissinger']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=530'>json</a>,<a href='https://www.nobelprize.org/laureate/530'>html</a>,<a href='http://www.wikidata.org/entity/Q66107'>Wikidata</a>
521,http://www.wikidata.org/entity/Q233969,Le Duc Tho,531,531,Le Duc Tho ,Le Duc Tho ,https://api.nobelprize.org/2/laureate/531,male,1973,Peace,"['https://www.wikidata.org/wiki/Q233969', 'https://en.wikipedia.org/wiki/Le_Duc_Tho']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=531'>json</a>,<a href='https://www.nobelprize.org/laureate/531'>html</a>,<a href='http://www.wikidata.org/entity/Q233969'>Wikidata</a>
522,http://www.wikidata.org/entity/Q244395,Seán MacBride,532,532,Seán MacBride,Seán MacBride,https://api.nobelprize.org/2/laureate/532,male,1974,Peace,"['https://www.wikidata.org/wiki/Q244395', 'https://en.wikipedia.org/wiki/Seán_MacBride']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=532'>json</a>,<a href='https://www.nobelprize.org/laureate/532'>html</a>,<a href='http://www.wikidata.org/entity/Q244395'>Wikidata</a>
523,http://www.wikidata.org/entity/Q179871,Eisaku Satō,533,533,Eisaku Sato,Eisaku Sato,https://api.nobelprize.org/2/laureate/533,male,1974,Peace,"['https://www.wikidata.org/wiki/Q179871', 'https://en.wikipedia.org/wiki/Eisaku_Satō']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=533'>json</a>,<a href='https://www.nobelprize.org/laureate/533'>html</a>,<a href='http://www.wikidata.org/entity/Q179871'>Wikidata</a>
524,http://www.wikidata.org/entity/Q997,Andrei Sakharov,534,534,Andrei Sakharov,Andrej Sacharov,https://api.nobelprize.org/2/laureate/534,male,1975,Peace,"['https://www.wikidata.org/wiki/Q997', 'https://en.wikipedia.org/wiki/Andrei_Sakharov']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=534'>json</a>,<a href='https://www.nobelprize.org/laureate/534'>html</a>,<a href='http://www.wikidata.org/entity/Q997'>Wikidata</a>
525,http://www.wikidata.org/entity/Q157690,Betty Williams,535,535,Betty Williams,Betty Williams,https://api.nobelprize.org/2/laureate/535,female,1976,Peace,"['https://www.wikidata.org/wiki/Q157690', 'https://en.wikipedia.org/wiki/Betty_Williams_(Nobel_laureate)']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=535'>json</a>,<a href='https://www.nobelprize.org/laureate/535'>html</a>,<a href='http://www.wikidata.org/entity/Q157690'>Wikidata</a>
526,http://www.wikidata.org/entity/Q157655,Mairead Maguire,536,536,Mairead Corrigan,Mairead Corrigan,https://api.nobelprize.org/2/laureate/536,female,1976,Peace,"['https://www.wikidata.org/wiki/Q157655', 'https://en.wikipedia.org/wiki/Mairead_Maguire']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=536'>json</a>,<a href='https://www.nobelprize.org/laureate/536'>html</a>,<a href='http://www.wikidata.org/entity/Q157655'>Wikidata</a>
527,http://www.wikidata.org/entity/Q42970,Amnesty International,537,537,,,https://api.nobelprize.org/2/laureate/537,,1977,Peace,"['https://www.wikidata.org/wiki/Q42970', 'https://en.wikipedia.org/wiki/Amnesty_International']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=537'>json</a>,<a href='https://www.nobelprize.org/laureate/537'>html</a>,<a href='http://www.wikidata.org/entity/Q42970'>Wikidata</a>
